commentary_id,mp4url,status
5529,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/26c7d7d46b3968a0b0400a1c6a5fa708f2a6619a.mp4,404
5533,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/397c3f27351a0ebb00ceb7fdcf22d65d1c7e5e30.mp4,404
5538,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c981fcb17d29a1a7f1889212f8504692e3df602b.mp4,404
5539,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/f29bccb7f63f81855db1f5925c4aca3885cdc53d.mp4,404
5544,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c0e7552498e7a60eb3e6389ad97f8fbd3f88e0af.mp4,404
5547,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c88e17503dfd0ec59b12ab45babccfc189aa315a.mp4,404
5548,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/c82094b55f3639bb2089ed4255a522bd69ce2c27.mp4,404
5549,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/75e5a37f4f60d09a44163e77bf252ad31285861c.mp4,404
5550,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e278d51eec0fc78a06bd763e7f3f751f843698ad.mp4,404
5551,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/011e31f17a94ae5d427fa83de6948fbb568c8975.mp4,404
5552,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/3514bfaac40c9bc16ad724090812f74edba7e2c2.mp4,404
5554,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/75086a2f28637047141f088d83fd0a160d1afbe3.mp4,404
5556,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/1ce387fb88ff400025ba62467d86bf69f42e3386.mp4,404
5557,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6461d1c99220522687e0a53b7f9e541c181079dd.mp4,404
5562,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/33a240289de609385ee10c4ad40ea66a10ca01db.mp4,404
5563,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e091ebd926fa9d4faa369a82c2483eade649fbef.mp4,404
5565,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/f7fce5e34e59d7c88f06670dfa4fa517fabe8ccf.mp4,404
5566,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a07b61bc162fb34b1d4a7cb6a80d39e01b251cd4.mp4,404
5567,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/7f3a3386e5232c2fd6988887c4c466c6e86d8b3f.mp4,404
5569,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/2fe8a41a1c3e7e98a1c4f9b27377dc5febc6608f.mp4,404
5570,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/4a9dcca9228de4d1f79007e25bff254bbacde159.mp4,404
5572,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/53141c6582af3a3ede6fa12f4deb546e9e490ab0.mp4,404
5573,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/d2504c1c20bbc4e78027d07f7cdf28d6f3c8f4e9.mp4,404
5575,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/9df2e6f217f2fc590676607155c13e8ad9b225a9.mp4,404
5577,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5ad147e26fe0806809b61cd7f8c15826e81fb7f1.mp4,404
5579,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/2675f4d4277b395fbcf2649e55a66fc62ae33394.mp4,404
5581,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a8a99e37659a361f05f92eafb3cb6127d1fe2156.mp4,404
5582,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6d7383da59842d2f21970b584743e1bae1ea443e.mp4,404
5587,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/fe6bba71fe401f2f6f93066b877ab0215de92797.mp4,404
5590,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/5dc1cfd4619d97162633b04caee540a2eb6d15a1.mp4,404
5591,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/9647a940030ddbdfc5034533dc1181680ccaa3ca.mp4,404
5593,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/8d69ae00f7fed944c4d7fcb0290577ba5aa28b86.mp4,404
5594,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/92974ce245ff886d61c76ea45d898470dbcbd74f.mp4,404
